sid	Smiles
103163913	CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F
103163913	CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F
103163980	CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
103163980	CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
103164009	COC1=CC2=C(C=C1)C3=C(N2)CNCC3
103164068	C1CNCC2=C1C3=CC=CC=C3N2
103164089	C1=CC=C2C(=C1)C(=CN2)CCN
103164089	C1=CC=C2C(=C1)C(=CN2)CCN
103164209	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
103164209	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
103164209	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
103164209	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
103164209	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
103164209	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
103164209	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
103164236	CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
103164236	CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
103164254	CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
103164254	CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
103164270	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
103164270	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
103164301	CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C
103164301	CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C
103164353	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
103164353	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
103164420	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
103164420	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
103164490	CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
103164490	CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
103164520	C[N+](C)(C)CCOC(=O)N.[Cl-]
103164520	C[N+](C)(C)CCOC(=O)N.[Cl-]
103164546	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
103164546	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
103164548	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
103164548	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
